seq_num,delay_ms
0,1.00843
1,2.00843
2,1.00843
3,1.01686
4,8.00843
5,2.01687
6,1.00843
7,9.00843
8,5.00843
9,1.00843
10,1.01686
11,1.0253
12,1.03373
13,3.00843
14,2.01687
15,2.0253
16,7.00843
17,6.00843
18,1.01686
19,1.00843
20,1.01686
21,1.00843
22,1.01686
23,17.0084
24,2.01687
25,1.0253
26,11.0084
27,1.01686
28,9.00843
29,1.01686
30,1.0253
31,1.03373
32,2.00843
33,3.00843
34,1.01686
35,1.0253
36,8.00843
37,4.01687
38,4.0253
39,1.03373
40,1.04216
41,1.00843
42,3.00843
43,1.01686
44,1.0253
45,7.00843
46,2.01687
47,1.0253
48,1.03373
49,1.04216
50,1.05059
51,1.05903
52,1.06746
53,1.00843
54,1.00843
55,1.01686
56,1.0253
57,1.03373
58,1.00843
59,1.01686
60,1.0253
61,1.03373
62,1.04216
63,11.0084
64,2.01687
65,8.00843
66,7.01687
67,5.0253
68,3.00843
69,1.01686
70,1.00843
71,1.01686
72,2.00843
73,1.01686
74,1.0253
75,3.00843
76,4.00843
77,1.01686
78,1.0253
79,2.00843
80,1.01686
81,1.0253
82,6.00843
83,1.01686
84,1.0253
85,1.00843
86,6.00843
87,1.00843
88,3.00843
89,3.00843
90,1.01686
91,7.00843
92,2.00843
93,10.0084
94,1.01686
95,1.0253
96,1.03373
97,1.04216
98,16.0084
99,1.01686
100,3.00843
101,1.01686
102,1.0253
103,7.00843
104,4.01687
105,2.0253
106,1.03373
107,14.0084
108,4.01687
109,14.0084
110,12.0084
111,1.01686
112,2.00843
113,6.00843
114,1.00843
115,12.0084
116,2.01687
117,1.0253
118,1.03373
119,3.00843
120,2.01687
121,2.0253
122,2.03373
123,1.04216
124,1.05059
125,1.05903
126,1.00843
127,1.01686
128,4.00843
129,5.00843
130,2.01687
131,8.00843
132,3.01687
133,7.00843
134,4.01687
135,13.0084
136,1.01686
137,1.0253
138,3.00843
139,2.01687
140,1.00843
141,1.01686
142,2.00843
143,2.01687
144,1.0253
145,1.03373
146,12.0084
147,5.01687
148,8.00843
149,2.00843
150,1.00843
151,2.00843
152,4.00843
153,13.0084
154,1.00843
155,1.01686
156,1.0253
157,2.00843
158,20.0084
159,2.01687
160,2.00843
161,1.01686
162,1.00843
163,1.01686
164,2.00843
165,2.01687
166,3.00843
167,1.01686
168,1.0253
169,1.00843
170,2.00843
171,13.0084
172,2.00843
173,2.01687
174,3.00843
175,1.00843
176,1.01686
177,1.0253
178,14.0084
179,11.0169
180,5.0253
181,13.0084
182,4.01687
183,1.00843
184,10.0084
185,1.01686
186,1.0253
187,1.03373
188,1.04216
189,1.05059
190,1.05903
191,11.0084
192,2.01687
193,1.0253
194,3.00843
195,2.01687
196,2.0253
197,4.00843
198,6.00843
199,4.01687
200,5.00843
201,3.01687
202,3.0253
203,10.0084
204,10.0169
205,1.0253
206,1.03373
207,1.04216
208,1.05059
209,3.00843
210,2.01687
211,5.00843
212,1.01686
213,1.0253
214,1.03373
215,13.0084
216,3.00843
217,2.01687
218,2.0253
219,6.00843
220,2.00843
221,2.01687
222,2.0253
223,1.03373
224,1.04216
225,5.00843
226,4.01687
227,2.0253
228,1.03373
229,5.00843
230,5.01687
231,3.0253
232,1.03373
233,7.00843
234,1.00843
235,1.00843
236,1.00843
237,1.01686
238,3.00843
239,1.01686
240,4.00843
241,1.01686
242,4.00843
243,5.00843
244,2.01687
245,1.0253
246,1.03373
247,1.04216
248,1.05059
249,1.05903
250,6.00843
251,3.01687
252,2.0253
253,3.00843
254,1.01686
255,1.0253
256,1.03373
257,1.04216
258,1.00843
259,1.01686
260,2.00843
261,3.00843
262,1.01686
263,1.0253
264,2.00843
265,1.01686
266,3.00843
267,2.00843
268,1.01686
269,6.00843
270,4.00843
271,1.00843
272,1.01686
273,5.00843
274,5.01687
275,2.0253
276,2.03373
277,1.04216
278,1.05059
279,15.0084
280,9.01686
281,1.0253
282,1.03373
283,2.00843
284,3.00843
285,1.01686
286,15.0084
287,5.01687
288,2.0253
289,1.03373
290,11.0084
291,1.01686
292,1.0253
293,8.00843
294,7.01687
295,6.0253
296,3.03373
297,2.04216
298,9.00843
299,1.00843
300,1.01686
301,1.00843
302,2.00843
303,2.00843
304,1.00843
305,1.01686
306,2.00843
307,1.01686
308,3.00843
309,17.0084
310,4.01687
311,1.0253
312,12.0084
313,1.01686
314,5.00843
315,1.01686
316,1.0253
317,2.00843
318,1.00843
319,1.01686
320,7.00843
321,2.01687
322,6.00843
323,1.01686
324,4.00843
325,4.01687
326,2.0253
327,17.0084
328,4.00843
329,1.00843
330,1.01686
331,2.00843
332,1.01686
333,4.00843
334,2.01687
335,11.0084
336,4.01687
337,9.00843
338,1.01686
339,1.0253
340,1.03373
341,3.00843
342,2.01687
343,1.0253
344,1.03373
345,1.04216
346,1.05059
347,3.00843
348,2.01687
349,2.0253
350,2.03373
351,1.00843
352,1.01686
353,1.0253
354,1.03373
355,3.00843
356,1.00843
357,4.00843
358,8.00843
359,1.01686
360,2.00843
361,2.01687
362,1.0253
363,2.00843
364,4.00843
365,2.01687
366,1.00843
367,2.00843
368,1.01686
369,1.0253
370,6.00843
371,4.00843
372,1.01686
373,1.0253
374,1.00843
375,4.00843
376,4.00843
377,3.01687
378,13.0084
379,2.00843
380,1.00843
381,1.01686
382,1.00843
383,1.01686
384,17.0084
385,3.01687
386,1.0253
387,1.03373
388,1.00843
389,1.00843
390,5.00843
391,5.01687
392,6.00843
393,5.01687
394,1.0253
395,1.03373
396,13.0084
397,16.0084
398,2.00843
399,1.01686
400,1.0253
401,1.03373
402,1.04216
403,1.05059
404,1.05903
405,1.06746
406,1.07589
407,5.00843
408,5.01687
409,2.0253
410,2.03373
411,1.04216
412,1.05059
413,6.00843
414,1.01686
415,1.0253
416,4.00843
417,2.01687
418,1.0253
419,5.00843
420,1.01686
421,1.00843
422,7.00843
423,1.00843
424,1.01686
425,7.00843
426,3.00843
427,1.01686
428,1.0253
429,5.00843
430,13.0084
431,9.01686
432,2.0253
433,1.03373
434,8.00843
435,18.0084
436,9.01686
437,6.00843
438,5.01687
439,2.0253
440,7.00843
441,4.01687
442,1.00843
443,4.00843
444,2.01687
445,1.0253
446,1.03373
447,3.00843
448,1.01686
449,3.00843
450,2.00843
451,3.00843
452,8.00843
453,1.01686
454,1.0253
455,1.03373
456,1.04216
457,8.00843
458,17.0084
459,17.0084
