seq_num,delay_ms
0,10.0084
1,12.0084
2,9.01686
3,13.0084
4,10.0084
5,10.0169
6,5.0253
7,11.0084
8,9.01686
9,9.0253
10,9.03373
11,9.04216
12,10.0084
13,10.0169
14,10.0253
15,6.03373
16,12.0084
17,13.0084
18,9.01686
19,11.0084
20,12.0084
21,9.01686
22,13.0084
23,10.0169
24,7.0253
25,14.0084
26,11.0169
27,10.0253
28,11.0084
29,11.0169
30,11.0253
31,10.0084
32,13.0084
33,10.0169
34,12.0084
35,15.0084
36,10.0169
37,9.0253
38,13.0084
39,10.0169
40,8.00843
41,13.0084
42,11.0169
43,10.0084
44,9.01686
45,7.0253
46,11.0084
47,11.0169
48,9.0253
49,12.0084
50,10.0169
51,13.0084
52,13.0084
53,11.0169
54,12.0084
55,12.0169
56,8.0253
57,14.0084
58,7.01687
59,14.0084
60,11.0084
61,9.01686
62,11.0084
63,11.0169
64,11.0253
65,12.0084
66,10.0169
67,10.0253
68,10.0337
69,10.0422
70,10.0506
71,9.05903
72,5.06746
73,10.0084
74,11.0084
75,9.01686
76,11.0084
77,10.0169
78,10.0253
79,6.03373
80,11.0084
81,9.01686
82,8.0253
83,14.0084
84,13.0169
85,5.0253
86,12.0084
87,12.0169
88,10.0253
89,10.0337
90,13.0084
91,13.0169
92,11.0253
93,12.0084
94,9.01686
95,9.0253
96,11.0084
97,11.0169
98,9.00843
99,9.00843
100,11.0084
101,9.01686
102,8.0253
103,10.0084
104,9.01686
105,11.0084
106,11.0169
107,10.0253
108,12.0084
109,11.0169
110,11.0253
111,12.0084
112,7.00843
113,11.0084
114,9.01686
115,9.0253
116,9.03373
117,10.0084
118,9.01686
119,9.0253
120,9.03373
121,10.0084
122,9.01686
123,8.0253
124,7.03373
125,10.0084
126,12.0084
127,10.0169
128,12.0084
129,10.0169
130,15.0084
131,13.0084
132,12.0169
133,5.0253
134,12.0084
135,7.01687
136,10.0084
137,14.0084
138,12.0084
139,9.01686
140,9.0253
141,8.03373
142,13.0084
143,11.0084
144,9.01686
145,10.0084
146,8.01686
147,13.0084
148,11.0169
149,10.0253
150,10.0337
151,9.04216
152,13.0084
153,9.01686
154,9.0253
155,5.03373
156,12.0084
157,10.0169
158,9.00843
159,9.01686
160,10.0084
161,11.0084
162,11.0169
163,7.0253
164,5.03373
165,10.0084
166,12.0084
167,11.0169
168,9.00843
169,7.00843
170,10.0084
171,9.00843
172,9.01686
173,9.0253
174,8.03373
175,12.0084
176,11.0169
177,9.0253
178,11.0084
179,10.0169
180,12.0084
181,11.0169
182,11.0253
183,12.0084
184,8.01686
185,10.0084
186,9.01686
187,11.0084
188,11.0169
189,11.0253
190,8.03373
191,8.04216
192,12.0084
193,9.01686
194,8.0253
195,10.0084
196,12.0084
197,11.0169
198,13.0084
199,13.0084
200,10.0169
201,10.0253
202,9.03373
203,9.00843
204,10.0084
205,10.0169
206,11.0084
207,8.00843
208,13.0084
209,6.00843
210,6.01687
211,10.0084
212,9.00843
213,8.01686
214,9.00843
215,9.01686
216,9.0253
217,11.0084
218,10.0169
219,8.0253
220,6.03373
221,13.0084
222,11.0169
223,11.0253
224,9.03373
225,13.0084
226,12.0169
227,13.0084
228,14.0084
229,11.0169
230,7.0253
231,11.0084
232,11.0169
