seq_num,delay_ms
0,1.00843
1,1.00843
2,1.00843
3,1.00843
4,5.00843
5,3.00843
6,1.01686
7,3.00843
8,10.0084
9,1.01686
10,1.0253
11,18.0084
12,7.01687
13,5.0253
14,3.03373
15,14.0084
16,3.01687
17,18.0084
18,8.00843
19,12.0084
20,12.0169
21,8.0253
22,7.03373
23,8.00843
24,16.0084
25,15.0084
26,10.0169
27,5.0253
28,12.0084
29,10.0169
30,3.0253
31,14.0084
32,8.01686
33,16.0084
34,16.0169
35,14.0253
36,13.0337
37,12.0422
38,12.0084
39,12.0169
40,16.0084
41,15.0169
42,6.0253
43,14.0084
44,12.0169
45,9.0253
46,3.03373
47,3.04216
48,12.0084
49,10.0169
50,8.0253
51,8.03373
52,5.04216
53,14.0084
54,11.0169
55,10.0084
56,8.01686
57,10.0084
58,5.01687
59,3.00843
60,20.0084
61,13.0169
62,8.0253
63,17.0084
64,10.0169
65,9.0253
66,10.0084
67,10.0169
68,8.0253
69,16.0084
70,5.01687
71,7.00843
72,18.0084
73,12.0169
74,1.00843
75,6.00843
76,2.01687
77,1.0253
78,1.03373
79,7.00843
80,3.01687
81,12.0084
82,6.01687
83,3.0253
84,4.00843
85,10.0084
86,10.0169
87,5.0253
88,5.03373
89,1.04216
90,5.00843
91,3.01687
92,14.0084
93,10.0084
94,14.0084
95,13.0084
96,5.01687
97,1.00843
98,19.0084
99,6.00843
100,17.0084
101,16.0169
102,18.0084
103,12.0169
104,19.0084
105,18.0169
106,5.00843
107,10.0084
108,1.01686
109,14.0084
110,12.0169
111,1.0253
112,2.00843
113,14.0084
114,12.0169
115,5.0253
116,8.00843
117,5.01687
118,5.0253
119,4.03373
120,15.0084
121,8.00843
122,18.0084
123,11.0169
124,1.0253
125,10.0084
126,9.00843
127,9.01686
128,3.0253
129,3.03373
130,12.0084
131,8.01686
132,5.0253
133,16.0084
134,12.0169
135,12.0253
136,1.03373
137,5.00843
138,14.0084
139,8.01686
140,8.0253
141,8.03373
142,6.00843
143,5.00843
144,12.0084
145,11.0084
146,3.01687
147,12.0084
